location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,health_expenditure_usd,out_of_pocket_health_expenditure_usd,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
DJ,2020-02-11,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,DJ,DJI,0,0,0,,0,0,,,,,,,,988002,518993,469009,215011,758549,568804,42.623,0.476,197110,179320,177328,162416,120922,78077,44334,22330,6165,3318716359,3408,192801,11.8,42.433333,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,70.330894,18.640654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,25.916667,21.5,30.611111,0.0,21.722222,77.691822
DJ,2020-02-12,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,DJ,DJI,0,0,0,,0,0,,,,,,,,988002,518993,469009,215011,758549,568804,42.623,0.476,197110,179320,177328,162416,120922,78077,44334,22330,6165,3318716359,3408,192801,11.8,42.433333,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,70.330894,18.640654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.333333,23.5,30.0,0.0,22.611111,71.176259
DJ,2020-02-13,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,DJ,DJI,0,0,0,,0,0,,,,,,,,988002,518993,469009,215011,758549,568804,42.623,0.476,197110,179320,177328,162416,120922,78077,44334,22330,6165,3318716359,3408,192801,11.8,42.433333,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,70.330894,18.640654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.5,20.0,30.0,24.892,22.777778,75.481748
DJ,2020-02-14,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,DJ,DJI,0,0,0,,0,0,,,,,,,,988002,518993,469009,215011,758549,568804,42.623,0.476,197110,179320,177328,162416,120922,78077,44334,22330,6165,3318716359,3408,192801,11.8,42.433333,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,70.330894,18.640654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.666667,25.0,30.0,0.0,22.777778,74.74951
DJ,2020-02-15,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,DJ,DJI,0,0,0,,0,0,,,,,,,,988002,518993,469009,215011,758549,568804,42.623,0.476,197110,179320,177328,162416,120922,78077,44334,22330,6165,3318716359,3408,192801,11.8,42.433333,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,70.330894,18.640654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.222222,24.0,30.0,0.0,23.0,73.346566
DJ,2020-02-16,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,DJ,DJI,0,0,0,,0,0,,,,,,,,988002,518993,469009,215011,758549,568804,42.623,0.476,197110,179320,177328,162416,120922,78077,44334,22330,6165,3318716359,3408,192801,11.8,42.433333,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,70.330894,18.640654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.5,21.5,30.0,0.0,22.444444,69.780037
DJ,2020-02-17,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,DJ,DJI,0,0,0,,0,0,,,,,,,,988002,518993,469009,215011,758549,568804,42.623,0.476,197110,179320,177328,162416,120922,78077,44334,22330,6165,3318716359,3408,192801,11.8,42.433333,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,70.330894,18.640654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.444444,21.5,30.0,0.0,22.444444,70.005662
DJ,2020-02-18,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,DJ,DJI,0,0,0,,0,0,,,,,,,,988002,518993,469009,215011,758549,568804,42.623,0.476,197110,179320,177328,162416,120922,78077,44334,22330,6165,3318716359,3408,192801,11.8,42.433333,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,70.330894,18.640654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.083333,20.444444,31.194444,0.0,22.444444,71.569921
DJ,2020-02-19,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,DJ,DJI,0,0,0,,0,0,,,,,,,,988002,518993,469009,215011,758549,568804,42.623,0.476,197110,179320,177328,162416,120922,78077,44334,22330,6165,3318716359,3408,192801,11.8,42.433333,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,70.330894,18.640654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.777778,26.0,30.0,0.0,23.0,75.272215
DJ,2020-02-20,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,DJ,DJI,0,0,0,,0,0,,,,,,,,988002,518993,469009,215011,758549,568804,42.623,0.476,197110,179320,177328,162416,120922,78077,44334,22330,6165,3318716359,3408,192801,11.8,42.433333,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,70.330894,18.640654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.083333,19.611111,31.0,0.0,20.583333,67.73697
DJ,2020-02-21,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,DJ,DJI,0,0,0,,0,0,,,,,,,,988002,518993,469009,215011,758549,568804,42.623,0.476,197110,179320,177328,162416,120922,78077,44334,22330,6165,3318716359,3408,192801,11.8,42.433333,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,70.330894,18.640654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,29.555556,27.0,31.0,0.0,23.666667,70.682898
DJ,2020-02-22,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,DJ,DJI,0,0,0,,0,0,,,,,,,,988002,518993,469009,215011,758549,568804,42.623,0.476,197110,179320,177328,162416,120922,78077,44334,22330,6165,3318716359,3408,192801,11.8,42.433333,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,70.330894,18.640654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.333333,26.0,31.0,0.0,23.555556,75.360506
DJ,2020-02-23,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,DJ,DJI,0,0,0,,0,0,,,,,,,,988002,518993,469009,215011,758549,568804,42.623,0.476,197110,179320,177328,162416,120922,78077,44334,22330,6165,3318716359,3408,192801,11.8,42.433333,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,70.330894,18.640654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.833333,26.0,30.0,0.0,23.833333,74.438839
DJ,2020-02-24,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,DJ,DJI,0,0,0,,0,0,,,,,,,,988002,518993,469009,215011,758549,568804,42.623,0.476,197110,179320,177328,162416,120922,78077,44334,22330,6165,3318716359,3408,192801,11.8,42.433333,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,70.330894,18.640654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,29.111111,23.0,30.0,0.0,23.111111,70.129299
DJ,2020-02-25,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,DJ,DJI,0,0,0,,0,0,,,,,,,,988002,518993,469009,215011,758549,568804,42.623,0.476,197110,179320,177328,162416,120922,78077,44334,22330,6165,3318716359,3408,192801,11.8,42.433333,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,70.330894,18.640654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.5,23.0,30.0,0.0,23.055556,72.414262
DJ,2020-02-26,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,DJ,DJI,0,0,0,,0,0,,,,,,,,988002,518993,469009,215011,758549,568804,42.623,0.476,197110,179320,177328,162416,120922,78077,44334,22330,6165,3318716359,3408,192801,11.8,42.433333,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,70.330894,18.640654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,26.5,21.0,31.111111,0.0,20.611111,70.162103
DJ,2020-02-27,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,DJ,DJI,0,0,0,,0,0,,,,,,,,988002,518993,469009,215011,758549,568804,42.623,0.476,197110,179320,177328,162416,120922,78077,44334,22330,6165,3318716359,3408,192801,11.8,42.433333,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,70.330894,18.640654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.444444,24.0,30.0,0.0,22.777778,71.436521
DJ,2020-02-28,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,DJ,DJI,0,0,0,,0,0,,,,,,,,988002,518993,469009,215011,758549,568804,42.623,0.476,197110,179320,177328,162416,120922,78077,44334,22330,6165,3318716359,3408,192801,11.8,42.433333,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,70.330894,18.640654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,29.222222,19.694444,31.111111,0.0,19.805556,58.673747
DJ,2020-02-29,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,DJ,DJI,0,0,0,,0,0,,,,,,,,988002,518993,469009,215011,758549,568804,42.623,0.476,197110,179320,177328,162416,120922,78077,44334,22330,6165,3318716359,3408,192801,11.8,42.433333,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,70.330894,18.640654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.611111,27.0,30.0,0.0,23.0,71.707064
DJ,2020-03-01,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,DJ,DJI,0,0,0,,0,0,,,,,,,,988002,518993,469009,215011,758549,568804,42.623,0.476,197110,179320,177328,162416,120922,78077,44334,22330,6165,3318716359,3408,192801,11.8,42.433333,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,70.330894,18.640654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.666667,23.0,30.0,0.0,22.5,73.499989
DJ,2020-03-02,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,DJ,DJI,0,0,0,,0,0,,,,,,,,988002,518993,469009,215011,758549,568804,42.623,0.476,197110,179320,177328,162416,120922,78077,44334,22330,6165,3318716359,3408,192801,11.8,42.433333,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,70.330894,18.640654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.333333,22.5,32.0,0.0,22.833333,72.142027
DJ,2020-03-03,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,DJ,DJI,0,0,0,,0,0,,,,,,,,988002,518993,469009,215011,758549,568804,42.623,0.476,197110,179320,177328,162416,120922,78077,44334,22330,6165,3318716359,3408,192801,11.8,42.433333,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,70.330894,18.640654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.166667,21.611111,31.5,0.0,19.111111,59.053662
DJ,2020-03-04,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,DJ,DJI,0,0,0,,0,0,,,,,,,,988002,518993,469009,215011,758549,568804,42.623,0.476,197110,179320,177328,162416,120922,78077,44334,22330,6165,3318716359,3408,192801,11.8,42.433333,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,70.330894,18.640654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.833333,21.5,30.0,0.0,23.833333,74.438839
DJ,2020-03-05,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,DJ,DJI,0,0,0,,0,0,,,,,,,,988002,518993,469009,215011,758549,568804,42.623,0.476,197110,179320,177328,162416,120922,78077,44334,22330,6165,3318716359,3408,192801,11.8,42.433333,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,70.330894,18.640654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.833333,22.5,38.0,0.0,23.166667,71.505977
DJ,2020-03-06,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,DJ,DJI,0,0,0,,0,0,,,,,,,,988002,518993,469009,215011,758549,568804,42.623,0.476,197110,179320,177328,162416,120922,78077,44334,22330,6165,3318716359,3408,192801,11.8,42.433333,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,70.330894,18.640654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.722222,25.0,30.0,0.0,23.0,75.516901
DJ,2020-03-07,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,DJ,DJI,0,0,0,,0,0,,,,,,,,988002,518993,469009,215011,758549,568804,42.623,0.476,197110,179320,177328,162416,120922,78077,44334,22330,6165,3318716359,3408,192801,11.8,42.433333,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,70.330894,18.640654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,29.583333,22.388889,33.111111,0.0,20.055556,58.281103
DJ,2020-03-08,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,DJ,DJI,0,0,0,,0,0,,,,,,,,988002,518993,469009,215011,758549,568804,42.623,0.476,197110,179320,177328,162416,120922,78077,44334,22330,6165,3318716359,3408,192801,11.8,42.433333,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,70.330894,18.640654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,29.222222,23.5,30.0,0.0,24.166667,74.254327
DJ,2020-03-09,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,DJ,DJI,0,0,0,,0,0,,,,,,,,988002,518993,469009,215011,758549,568804,42.623,0.476,197110,179320,177328,162416,120922,78077,44334,22330,6165,3318716359,3408,192801,11.8,42.433333,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,70.330894,18.640654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.222222,22.5,31.0,0.0,23.777778,76.871185
DJ,2020-03-10,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,DJ,DJI,0,0,0,,0,0,,,,,,,,988002,518993,469009,215011,758549,568804,42.623,0.476,197110,179320,177328,162416,120922,78077,44334,22330,6165,3318716359,3408,192801,11.8,42.433333,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,70.330894,18.640654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,29.166667,22.0,31.0,0.0,24.055556,73.998015
DJ,2020-03-11,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,DJ,DJI,0,0,0,,0,0,,,,,,,,988002,518993,469009,215011,758549,568804,42.623,0.476,197110,179320,177328,162416,120922,78077,44334,22330,6165,3318716359,3408,192801,11.8,42.433333,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,70.330894,18.640654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.138889,20.638889,32.194444,0.0,20.194444,62.642932
DJ,2020-03-12,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,DJ,DJI,0,0,0,,0,0,,,,,,,,988002,518993,469009,215011,758549,568804,42.623,0.476,197110,179320,177328,162416,120922,78077,44334,22330,6165,3318716359,3408,192801,11.8,42.433333,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,70.330894,18.640654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,29.916667,20.694444,33.0,0.0,19.111111,54.130702
DJ,2020-03-13,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,DJ,DJI,0,0,0,,0,0,,,,,,,,988002,518993,469009,215011,758549,568804,42.623,0.476,197110,179320,177328,162416,120922,78077,44334,22330,6165,3318716359,3408,192801,11.8,42.433333,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,70.330894,18.640654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.833333,22.0,31.388889,0.0,18.055556,56.714785
DJ,2020-03-14,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,DJ,DJI,0,0,0,,0,0,,,,,,,,988002,518993,469009,215011,758549,568804,42.623,0.476,197110,179320,177328,162416,120922,78077,44334,22330,6165,3318716359,3408,192801,11.8,42.433333,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,70.330894,18.640654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,
DJ,2020-03-15,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,DJ,DJI,0,0,0,,0,0,,,,,,,,988002,518993,469009,215011,758549,568804,42.623,0.476,197110,179320,177328,162416,120922,78077,44334,22330,6165,3318716359,3408,192801,11.8,42.433333,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,70.330894,18.640654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,29.055556,22.277778,31.0,0.0,24.722222,77.509023
DJ,2020-03-16,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,DJ,DJI,0,5,0,,5,0,,,,,,,,988002,518993,469009,215011,758549,568804,42.623,0.476,197110,179320,177328,162416,120922,78077,44334,22330,6165,3318716359,3408,192801,11.8,42.433333,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,70.330894,18.640654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,29.055556,27.0,30.0,0.0,23.833333,73.487107
DJ,2020-03-17,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,DJ,DJI,0,0,0,,5,0,,,,,,,,988002,518993,469009,215011,758549,568804,42.623,0.476,197110,179320,177328,162416,120922,78077,44334,22330,6165,3318716359,3408,192801,11.8,42.433333,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,70.330894,18.640654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.305556,21.25,31.611111,10.541,21.444444,66.94469
DJ,2020-03-18,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,DJ,DJI,0,0,0,,5,0,,,,,,,,988002,518993,469009,215011,758549,568804,42.623,0.476,197110,179320,177328,162416,120922,78077,44334,22330,6165,3318716359,3408,192801,11.8,42.433333,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,70.330894,18.640654,0,0,0,0,0,0,0,4,0,0,0,0,2,2,2,,0,0,0,22.22,28.861111,22.5,30.305556,0.0,20.555556,61.00659
DJ,2020-03-19,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,DJ,DJI,0,0,0,,5,0,,,,,,,,988002,518993,469009,215011,758549,568804,42.623,0.476,197110,179320,177328,162416,120922,78077,44334,22330,6165,3318716359,3408,192801,11.8,42.433333,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,70.330894,18.640654,3,0,0,0,0,0,0,4,0,0,0,0,2,2,2,0,0,0,0,33.33,29.777778,23.5,31.0,0.0,22.833333,66.357939
DJ,2020-03-20,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,DJ,DJI,0,0,0,,5,0,,,,,,,,988002,518993,469009,215011,758549,568804,42.623,0.476,197110,179320,177328,162416,120922,78077,44334,22330,6165,3318716359,3408,192801,11.8,42.433333,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,70.330894,18.640654,3,0,0,0,0,0,0,4,0,0,0,0,2,2,2,0,0,0,0,33.33,29.166667,28.0,31.0,0.0,24.0,73.751532
DJ,2020-03-21,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,DJ,DJI,0,0,0,,5,0,,,,,,,,988002,518993,469009,215011,758549,568804,42.623,0.476,197110,179320,177328,162416,120922,78077,44334,22330,6165,3318716359,3408,192801,11.8,42.433333,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,70.330894,18.640654,3,0,0,0,0,0,0,4,0,0,0,0,2,2,2,0,0,0,0,33.33,29.111111,27.0,31.0,0.0,24.0,73.98883
DJ,2020-03-22,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,DJ,DJI,0,0,0,,5,0,,,,,,,,988002,518993,469009,215011,758549,568804,42.623,0.476,197110,179320,177328,162416,120922,78077,44334,22330,6165,3318716359,3408,192801,11.8,42.433333,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,70.330894,18.640654,3,2,0,0,1,0,0,4,0,0,0,0,2,2,2,0,0,0,0,46.3,29.333333,28.0,30.0,0.0,24.666667,76.021725
DJ,2020-03-23,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,DJ,DJI,0,7,0,,12,0,,,,,,,,988002,518993,469009,215011,758549,568804,42.623,0.476,197110,179320,177328,162416,120922,78077,44334,22330,6165,3318716359,3408,192801,11.8,42.433333,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,70.330894,18.640654,3,3,2,4,1,3,2,4,0,0,0,0,2,2,2,0,0,0,0,94.44,32.0,31.0,33.0,0.0,25.166667,67.246703
DJ,2020-03-24,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,DJ,DJI,0,0,0,,12,0,,,,,,,,988002,518993,469009,215011,758549,568804,42.623,0.476,197110,179320,177328,162416,120922,78077,44334,22330,6165,3318716359,3408,192801,11.8,42.433333,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,70.330894,18.640654,3,3,2,4,1,3,2,4,0,0,0,0,2,2,2,0,0,0,0,94.44,31.0,28.0,32.0,0.0,25.111111,70.944056
DJ,2020-03-25,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,DJ,DJI,0,1,0,,13,0,,,,,,,,988002,518993,469009,215011,758549,568804,42.623,0.476,197110,179320,177328,162416,120922,78077,44334,22330,6165,3318716359,3408,192801,11.8,42.433333,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,70.330894,18.640654,3,3,2,4,1,3,2,4,0,0,0,0,2,2,2,0,0,0,0,94.44,,,,,,
DJ,2020-03-26,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,DJ,DJI,0,2,0,,15,0,,,,,,,,988002,518993,469009,215011,758549,568804,42.623,0.476,197110,179320,177328,162416,120922,78077,44334,22330,6165,3318716359,3408,192801,11.8,42.433333,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,70.330894,18.640654,3,3,2,4,1,3,2,4,0,0,0,0,2,2,2,0,0,0,0,94.44,30.361111,24.388889,32.194444,0.0,19.055556,52.866928
DJ,2020-03-27,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,DJ,DJI,0,4,0,,19,0,,,,,,,,988002,518993,469009,215011,758549,568804,42.623,0.476,197110,179320,177328,162416,120922,78077,44334,22330,6165,3318716359,3408,192801,11.8,42.433333,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,70.330894,18.640654,3,3,2,4,1,3,2,4,0,0,0,0,2,2,2,0,0,0,0,94.44,,,,,,
DJ,2020-03-28,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,DJ,DJI,0,7,0,,26,0,,,,,,,,988002,518993,469009,215011,758549,568804,42.623,0.476,197110,179320,177328,162416,120922,78077,44334,22330,6165,3318716359,3408,192801,11.8,42.433333,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,70.330894,18.640654,3,3,2,4,1,3,2,4,0,0,0,0,2,2,2,0,0,0,0,94.44,,,,,,
DJ,2020-03-29,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,DJ,DJI,0,5,0,,31,0,,,,,,,,988002,518993,469009,215011,758549,568804,42.623,0.476,197110,179320,177328,162416,120922,78077,44334,22330,6165,3318716359,3408,192801,11.8,42.433333,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,70.330894,18.640654,3,3,2,4,1,3,2,4,0,0,0,0,2,2,2,0,0,0,0,94.44,31.611111,31.0,32.0,0.0,23.888889,63.686137
