location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,diabetes_prevalence,adult_male_mortality_rate,adult_female_mortality_rate,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
CW,2020-02-20,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,0,0,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.4375,22.263889,31.736111,0.889,20.603175,71.000685
CW,2020-02-21,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,0,0,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.118056,21.6875,31.972222,0.4445,19.492063,67.34488
CW,2020-02-22,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,0,0,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,25.791667,21.326389,31.979167,0.0,19.18254,67.237181
CW,2020-02-23,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,0,0,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.368056,21.826389,32.0,0.0,18.801587,63.279903
CW,2020-02-24,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,0,0,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.548611,21.6875,31.701389,0.0,19.428571,65.841222
CW,2020-02-25,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,0,0,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.284722,22.090278,31.576389,0.0,20.436508,70.330728
CW,2020-02-26,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,0,0,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.888889,22.347222,32.4375,0.0,19.904762,66.310508
CW,2020-02-27,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,0,0,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.694444,22.4375,32.020833,0.3175,19.333333,64.521118
CW,2020-02-28,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,0,0,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.180556,21.090278,31.041667,0.0,19.507937,66.796336
CW,2020-02-29,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,0,0,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.319444,21.854167,31.451389,0.0,18.761905,63.496793
CW,2020-03-01,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,0,0,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.375,21.875,31.180556,0.0,19.071429,64.19759
CW,2020-03-02,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,0,0,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.201389,21.583333,31.805556,0.0,18.563492,63.279376
CW,2020-03-03,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,0,0,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,25.194444,21.638889,31.25,0.0,18.468254,66.177925
CW,2020-03-04,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,0,0,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,27.923611,23.625,32.0625,0.0,18.436508,58.933621
CW,2020-03-05,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,0,0,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.5625,22.375,31.673611,0.0,19.174603,64.184724
CW,2020-03-06,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,0,0,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.0,21.833333,31.263889,0.0635,19.460317,67.156794
CW,2020-03-07,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,0,0,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.395833,21.548611,32.319444,0.0,18.833333,63.807418
CW,2020-03-08,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,0,0,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.715278,22.666667,31.916667,0.0,19.714286,66.112365
CW,2020-03-09,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,0,0,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.326389,22.25,31.152778,0.0,18.873016,63.912889
CW,2020-03-10,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,0,0,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.368056,23.326389,30.965278,0.290286,19.277778,65.235438
CW,2020-03-11,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,5,0,,5,0,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.979167,22.673611,31.798611,0.0,19.650794,64.691985
CW,2020-03-12,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,5,0,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.493056,22.708333,32.111111,0.0,18.880952,63.705416
CW,2020-03-13,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,-4,0,,1,0,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,27.138889,22.777778,31.854167,0.03175,19.412698,63.738268
CW,2020-03-14,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,1,0,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,27.048611,23.048611,31.076389,0.03175,19.333333,63.492189
CW,2020-03-15,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,2,0,,3,0,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.263889,21.4375,31.8125,0.79375,18.436508,62.605848
CW,2020-03-16,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,3,0,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.215278,21.625,31.333333,0.03175,18.507937,63.562482
CW,2020-03-17,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,3,0,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.402778,22.298611,31.0625,4.60375,18.436508,62.043495
CW,2020-03-18,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,3,0,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.555556,21.951389,31.465278,0.3175,18.541667,62.572964
CW,2020-03-19,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,3,0,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.777778,23.215278,31.423611,0.0635,18.493056,61.284328
CW,2020-03-20,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,1,,3,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.631944,23.131944,31.805556,0.616857,18.319444,61.312685
CW,2020-03-21,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,3,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,25.930556,21.291667,31.1875,0.41275,18.611111,64.509149
CW,2020-03-22,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,1,0,,4,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.236111,21.826389,31.513889,1.49225,18.801587,64.565534
CW,2020-03-23,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,2,0,,6,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,27.104167,23.715278,32.1875,0.145143,19.784722,65.011038
CW,2020-03-24,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,6,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,27.090278,23.486111,31.951389,0.0635,19.916667,65.534098
CW,2020-03-25,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,1,0,,7,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,27.166667,23.395833,31.6875,0.15875,19.979167,65.352797
CW,2020-03-26,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,7,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.840278,23.222222,30.041667,0.0,19.65873,65.151037
CW,2020-03-27,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,7,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,27.777778,23.768519,31.601852,0.0,19.87037,62.908885
CW,2020-03-28,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,7,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,27.481481,23.5,31.583333,0.0508,20.185185,65.071088
CW,2020-03-29,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,4,0,,11,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.666667,22.506944,31.256944,0.28575,19.506944,65.425046
CW,2020-03-30,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,11,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,27.0,23.076389,31.791667,0.108857,19.604167,64.990883
CW,2020-03-31,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,11,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.722222,22.0625,31.6875,0.34925,18.291667,60.927081
CW,2020-04-01,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,11,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.451389,22.888889,30.611111,0.036286,19.298611,65.116604
CW,2020-04-02,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,11,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,27.777778,25.148148,31.546296,0.0,20.844444,67.70406
CW,2020-04-03,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,11,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,27.071429,23.785714,31.388889,0.0,21.246032,70.708077
CW,2020-04-04,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,11,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,27.4375,24.076389,31.638889,0.0,22.159722,73.288099
CW,2020-04-05,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,2,0,,13,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,28.722222,25.236111,33.5625,0.0,21.125,65.526885
CW,2020-04-06,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,13,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,28.8125,24.902778,33.527778,0.03175,21.208333,65.515274
CW,2020-04-07,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,1,0,,14,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,29.048611,25.451389,33.888889,0.0,21.722222,65.989263
CW,2020-04-08,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,14,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,29.159722,25.173611,33.979167,0.0,21.090278,63.348535
CW,2020-04-09,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,14,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,28.119048,24.587302,32.5,0.0,21.015873,66.061707
CW,2020-04-10,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,14,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,29.381944,25.729167,33.986111,0.0,20.236111,60.572004
CW,2020-04-11,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,14,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,29.131944,24.659722,33.736111,0.0,20.270833,60.872288
CW,2020-04-12,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,14,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,28.326389,24.125,32.840278,0.0,19.076389,58.76336
CW,2020-04-13,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,14,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,27.638889,23.215278,33.159722,0.0,19.375,61.471551
CW,2020-04-14,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,14,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,27.680556,23.548611,32.486111,0.0,19.243056,61.246947
CW,2020-04-15,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,14,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,27.555556,23.722222,32.270833,0.0,18.861111,60.058346
CW,2020-04-16,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,14,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,27.631944,23.361111,32.861111,0.0,20.006944,64.423355
CW,2020-04-17,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,14,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,27.416667,23.285714,31.868056,0.0,19.936508,64.54699
CW,2020-04-18,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,14,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.960317,24.357143,30.960317,0.0,20.537037,68.84868
CW,2020-04-19,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,14,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,27.396825,24.285714,31.253968,0.0,20.462963,66.599289
CW,2020-04-20,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,14,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,27.357143,24.452381,31.801587,0.0,20.5,67.160783
CW,2020-04-21,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,14,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,27.833333,24.301587,31.944444,0.0,20.62963,66.115986
CW,2020-04-22,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,14,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,28.895833,25.680556,33.215278,0.0,22.361111,69.465968
CW,2020-04-23,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,14,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,27.769841,24.31746,32.444444,0.0,21.833333,71.179645
CW,2020-04-24,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,14,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,27.412698,23.444444,31.984127,0.399143,20.460317,67.126911
