location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds_per_1000,nurses_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
KH,2020-02-09,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,1,0,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.055556,22.5,33.333333,0.0,18.648148,57.20669
KH,2020-02-10,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,1,0,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.703704,23.074074,32.074074,0.0,19.037037,59.592916
KH,2020-02-11,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,1,0,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.277778,23.259259,33.333333,0.0,20.851852,64.363982
KH,2020-02-12,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,1,0,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.87037,23.537037,34.12963,0.084667,22.0,66.829407
KH,2020-02-13,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,1,0,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.703704,23.740741,34.0,0.0,22.740741,70.416041
KH,2020-02-14,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,1,0,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.796296,23.796296,34.37037,0.0,22.592593,69.443447
KH,2020-02-15,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,1,0,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,2,0,2,-17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.925926,23.574074,34.666667,0.0,22.203704,67.394561
KH,2020-02-16,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,1,0,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,2,0,2,-19,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,29.333333,23.740741,35.925926,0.0,22.555556,67.280075
KH,2020-02-17,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,1,0,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,-2,-1,0,-19,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.555556,23.333333,33.0,5.503333,22.37037,69.695844
KH,2020-02-18,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,1,0,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,-2,0,-1,-20,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.888889,22.62963,33.333333,0.169333,18.240741,56.411024
KH,2020-02-19,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,1,0,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,-2,-3,0,-20,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.648148,22.240741,33.666667,0.0,18.12963,56.697462
KH,2020-02-20,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,1,0,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,-1,-2,0,-21,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.925926,22.166667,34.166667,0.0,17.222222,52.962046
KH,2020-02-21,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,1,0,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,0,-1,2,-21,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.444444,22.333333,34.166667,0.0,16.944444,49.981599
KH,2020-02-22,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,1,0,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,0,0,2,-21,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.759259,22.833333,34.87037,0.0,16.611111,48.240235
KH,2020-02-23,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,1,0,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,0,-1,1,-19,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.240741,22.055556,33.925926,0.0,16.240741,48.789909
KH,2020-02-24,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,1,0,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,-3,-2,-3,-21,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.314815,22.166667,34.074074,0.0,17.203704,54.763014
KH,2020-02-25,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,1,0,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,-2,0,-3,-20,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.925926,22.5,33.333333,0.0,19.5,61.039176
KH,2020-02-26,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,1,0,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,-1,-1,1,-21,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.833333,22.574074,34.0,0.0,20.592593,61.647097
KH,2020-02-27,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,1,0,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,-1,-1,0,-22,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.796296,24.240741,33.592593,0.508,21.388889,64.984141
KH,2020-02-28,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,1,0,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,0,-2,0,-22,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.351852,23.259259,31.37037,0.592667,19.759259,65.022503
KH,2020-02-29,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,1,0,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,1,-1,-1,-21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.777778,23.407407,34.074074,0.169333,21.240741,64.414973
KH,2020-03-01,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,1,0,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,1,2,1,-19,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,29.055556,24.537037,34.259259,0.0,22.351852,67.778271
KH,2020-03-02,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,1,0,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,-1,1,-2,-19,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,29.111111,24.574074,34.074074,0.0,22.462963,67.744424
KH,2020-03-03,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,1,0,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,0,1,-1,-20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,29.203704,24.666667,34.166667,0.0,22.425926,67.200668
KH,2020-03-04,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,1,0,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,1,1,2,-21,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,29.074074,24.0,34.166667,0.508,22.666667,68.636617
KH,2020-03-05,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,1,0,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,1,2,2,-20,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,29.203704,24.5,34.166667,0.0,23.092593,69.963977
KH,2020-03-06,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,1,0,,2,0,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,0,3,0,-21,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.722222,24.722222,33.425926,0.0,22.888889,70.981161
KH,2020-03-07,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,2,0,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,-2,2,-2,-21,2,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.44,29.944444,24.907407,35.407407,0.0,23.240741,67.653385
KH,2020-03-08,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,2,0,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,-4,0,1,-23,0,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.44,30.351852,25.074074,36.333333,0.0,23.296296,66.604417
KH,2020-03-09,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,1,0,,3,0,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,-7,-1,-3,-23,-20,6,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.44,30.407407,24.592593,37.0,0.0,22.685185,64.432019
KH,2020-03-10,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,3,0,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,-6,1,-7,-23,4,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.44,30.611111,25.12963,37.240741,0.0,22.611111,63.364488
KH,2020-03-11,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,2,0,,5,0,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,-5,-1,-5,-26,5,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.44,30.203704,24.5,35.259259,0.0,23.703704,68.56503
KH,2020-03-12,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,2,0,,7,0,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,-5,-3,-5,-27,4,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.44,30.296296,25.703704,35.5,0.338667,23.203704,66.494548
KH,2020-03-13,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,7,0,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,-5,-3,-5,-27,5,3,3,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,27.78,30.185185,26.166667,35.0,0.0,23.981481,69.912699
KH,2020-03-14,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,5,0,,12,0,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,-11,-4,-12,-27,3,4,3,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,27.78,29.462963,26.203704,34.0,0.0,23.981481,72.704292
KH,2020-03-15,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,12,0,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,-13,-5,-15,-28,2,5,3,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,27.78,29.814815,24.592593,35.0,0.0,22.203704,64.209783
KH,2020-03-16,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,21,0,,33,0,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,-13,-4,-15,-27,-3,5,3,0,2,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,27.78,29.833333,24.87037,35.5,21.082,22.333333,64.77292
KH,2020-03-17,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,4,0,,37,0,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,-19,-6,-19,-30,-11,6,3,2,2,4,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,46.3,29.333333,24.87037,34.166667,2.286,22.092593,65.9942
KH,2020-03-18,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,10,0,,47,0,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,-23,-11,-18,-35,-13,8,3,2,2,4,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,46.3,29.481481,25.037037,34.407407,6.688667,22.685185,67.625817
KH,2020-03-19,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,4,0,,51,0,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,-26,-14,-19,-39,-14,9,3,2,2,4,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,46.3,29.666667,25.62963,34.425926,1.100667,22.333333,65.59778
KH,2020-03-20,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,2,0,,53,0,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,-28,-14,-21,-41,-15,10,3,2,2,4,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,46.3,29.722222,25.0,34.259259,0.084667,21.962963,63.662006
