location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
MR,2021-06-11,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,35,2,,20040,475,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,2,4,0,1,0,1,1,0,0,0,2,3,1,0,0,3,3,39.81,,,,,,
MR,2021-06-12,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,33,0,,20073,475,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,2,4,0,1,0,1,1,0,0,0,2,3,1,0,0,3,3,39.81,,,,,,
MR,2021-06-13,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,36,1,,20109,476,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,2,4,0,1,0,1,1,0,0,0,2,3,1,0,0,3,3,39.81,,,,,,
MR,2021-06-14,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,42,1,,20151,477,,2075,39801,0,6902,2075,46703,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,2,4,0,1,0,1,1,0,0,0,2,3,1,0,0,3,3,39.81,,,,,,
MR,2021-06-15,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,48,2,,20199,479,,2532,42333,0,6902,2532,49235,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,2,4,0,1,0,1,1,0,0,0,2,3,1,0,0,3,3,39.81,,,,,,
MR,2021-06-16,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,54,1,,20253,480,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,2,4,0,1,0,1,1,0,0,0,2,3,1,0,0,3,3,39.81,,,,,,
MR,2021-06-17,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,35,0,,20288,480,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,2,4,0,1,0,1,1,0,0,0,2,3,1,0,0,3,3,39.81,,,,,,
MR,2021-06-18,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,26,0,,20314,480,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,2,4,0,1,0,1,1,0,0,0,2,3,1,0,0,3,3,39.81,,,,,,
MR,2021-06-19,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,22,1,,20336,481,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,2,4,0,1,0,1,1,0,0,0,2,3,1,0,0,3,3,39.81,,,,,,
MR,2021-06-20,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,29,0,,20365,481,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,2,4,0,1,0,1,1,0,0,0,2,3,1,0,0,3,3,39.81,,,,,,
MR,2021-06-21,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,50,1,,20415,482,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,2,4,0,1,0,1,1,0,0,0,2,3,1,0,0,3,3,39.81,,,,,,
MR,2021-06-22,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,0,0,,20415,482,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,2,4,0,1,0,1,1,0,0,0,2,3,1,0,0,3,3,39.81,,,,,,
MR,2021-06-23,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,97,1,,20512,483,,93127,135460,0,6902,93127,142362,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,2,4,0,1,0,1,1,0,0,0,2,3,1,0,0,3,3,39.81,,,,,,
MR,2021-06-24,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,56,3,,20568,486,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,2,4,0,1,0,1,1,0,0,0,2,3,1,0,0,3,3,39.81,,,,,,
MR,2021-06-25,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,36,0,,20604,486,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,2,4,0,1,0,1,1,0,0,0,2,3,1,0,0,3,3,39.81,,,,,,
MR,2021-06-26,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,31,0,,20635,486,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,2,4,0,1,0,1,1,0,0,0,2,3,1,0,0,3,3,39.81,,,,,,
MR,2021-06-27,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,41,1,,20676,487,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,2,4,0,1,0,1,1,0,0,0,2,3,1,0,0,3,3,39.81,,,,,,
MR,2021-06-28,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,71,0,,20747,487,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,2,4,0,1,0,1,1,0,0,0,2,3,1,0,0,3,3,39.81,,,,,,
MR,2021-06-29,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,61,2,,20808,489,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,2,4,0,1,0,1,1,0,0,0,2,3,1,0,0,3,3,39.81,,,,,,
MR,2021-06-30,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,86,0,,20894,489,,16764,152224,1956,8858,18720,161082,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,2,4,0,1,0,1,1,0,0,0,2,3,1,0,0,3,3,39.81,,,,,,
MR,2021-07-01,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,83,0,,20977,489,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,2,4,0,1,0,1,1,0,0,0,2,3,1,0,0,3,3,39.81,,,,,,
MR,2021-07-02,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,50,0,,21027,489,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,2,4,0,1,0,1,1,0,0,0,2,3,1,0,0,3,3,39.81,,,,,,
MR,2021-07-03,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,49,0,,21076,489,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,2,4,0,1,0,1,1,0,0,0,2,3,1,0,0,3,3,39.81,,,,,,
MR,2021-07-04,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,58,0,,21134,489,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,2,4,0,1,0,1,1,0,0,0,2,3,1,0,0,3,3,39.81,,,,,,
MR,2021-07-05,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,102,0,,21236,489,,8257,160481,2394,11252,10651,171733,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,2,4,0,1,0,1,0,0,0,0,2,3,1,0,0,3,3,39.81,,,,,,
MR,2021-07-06,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,67,1,,21303,490,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,2,4,0,1,0,1,0,0,0,0,2,3,1,0,0,3,3,39.81,,,,,,
MR,2021-07-07,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,102,0,,21405,490,,2669,163150,226,11478,2895,174628,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,2,4,0,1,0,1,0,0,0,0,2,3,1,0,0,3,3,39.81,,,,,,
MR,2021-07-08,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,94,3,,21499,493,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,2,4,0,1,0,1,0,0,0,0,2,3,1,0,0,3,3,39.81,,,,,,
MR,2021-07-09,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,91,1,,21590,494,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,2,4,0,1,0,1,0,0,0,0,2,3,1,0,0,3,3,39.81,,,,,,
MR,2021-07-10,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,82,1,,21672,495,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,2,4,0,1,0,1,0,0,0,0,2,3,1,0,0,3,3,39.81,,,,,,
MR,2021-07-11,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,93,0,,21765,495,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,2,4,0,1,0,1,0,0,0,0,2,3,1,0,0,3,3,39.81,,,,,,
MR,2021-07-12,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,137,1,,21902,496,,1063,164213,646,12124,1709,176337,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,2,4,0,1,0,1,0,0,0,0,2,3,1,0,0,3,3,39.81,,,,,,
MR,2021-07-13,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,147,3,,22049,499,,2064,166277,527,12651,2591,178928,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,2,4,0,1,0,1,0,0,0,0,2,3,1,0,0,3,3,39.81,,,,,,
MR,2021-07-14,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,138,4,,22187,503,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,2,4,0,1,0,1,0,0,0,0,2,3,1,0,0,3,3,39.81,,,,,,
MR,2021-07-15,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,111,5,,22298,508,,3318,169595,396,13047,3714,182642,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,2,4,0,1,0,1,0,0,0,0,2,3,1,0,0,3,3,39.81,,,,,,
MR,2021-07-16,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,210,0,,22508,508,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,2,4,0,1,0,1,0,0,0,0,2,3,1,0,0,3,3,39.81,,,,,,
MR,2021-07-17,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,129,1,,22637,509,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,2,4,0,1,0,1,0,0,0,0,2,3,1,0,0,3,3,39.81,,,,,,
MR,2021-07-18,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,116,2,,22753,511,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,2,4,0,1,0,1,0,0,0,0,2,3,1,0,0,3,3,39.81,40.277778,35.0,44.0,0.0,13.777778,21.0114
MR,2021-07-19,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,176,1,,22929,512,,5362,174957,1072,14119,6434,189076,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,2,4,0,1,0,1,0,0,0,0,2,3,1,0,0,3,3,39.81,,,,,,
MR,2021-07-20,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,164,4,,23093,516,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,2,4,0,1,0,1,0,0,0,0,2,3,1,0,0,3,3,39.81,,,,,,
MR,2021-07-21,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,130,1,,23223,517,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,1,2,0,0,2,0,1,0,0,0,0,2,3,1,0,0,3,3,36.11,,,,,,
MR,2021-07-22,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,155,3,,23378,520,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,1,2,0,0,2,0,1,0,0,0,0,2,3,1,0,0,3,3,36.11,,,,,,
MR,2021-07-23,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,177,8,,23555,528,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,1,2,0,0,2,0,1,0,0,0,0,2,3,1,0,0,3,3,36.11,,,,,,
MR,2021-07-24,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,200,7,,23755,535,,1337,176294,537,14656,1874,190950,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,1,2,0,0,2,0,1,0,0,0,0,2,3,1,0,0,3,3,36.11,,,,,,
MR,2021-07-25,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,253,3,,24008,538,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,1,2,0,0,2,0,1,0,0,0,0,2,3,1,0,0,3,3,36.11,,,,,,
MR,2021-07-26,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,341,4,,24349,542,,965,177259,179,14835,1144,192094,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,1,2,0,0,2,0,1,0,0,0,0,2,3,1,0,0,3,3,36.11,,,,,,
MR,2021-07-27,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,313,5,,24662,547,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,1,2,0,0,2,0,1,0,0,0,0,2,3,1,0,0,3,3,36.11,,,,,,
