location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
BT,2020-02-16,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,0,0,,0,0,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,13.89,15.547619,7.269841,21.5,0.0,,8.666667,64.369554
BT,2020-02-17,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,0,0,,0,0,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,13.89,16.007937,7.460317,21.357143,0.0,,8.944444,63.950539
BT,2020-02-18,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,0,0,,0,0,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,13.89,15.293651,8.785714,20.563492,0.0,,8.436508,65.458332
BT,2020-02-19,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,0,0,,0,0,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,13.89,14.730159,8.468254,19.103175,1.397,,9.746032,72.676345
BT,2020-02-20,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,0,0,,0,0,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,13.89,15.301587,8.190476,19.563492,0.072571,,9.277778,68.32671
BT,2020-02-21,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,0,0,,0,0,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,13.89,16.698413,7.563492,22.02381,0.0,,8.730159,60.431355
BT,2020-02-22,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,0,0,,0,0,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,13.89,14.984127,7.65873,19.730159,0.6096,,9.603175,70.543459
BT,2020-02-23,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,0,0,,0,0,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,13.89,16.087302,7.833333,20.849206,0.145143,,8.31746,60.606931
BT,2020-02-24,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,0,0,,0,0,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,13.89,15.539683,8.02381,20.253968,4.426857,,8.420635,63.174983
BT,2020-02-25,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,0,0,,0,0,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,13.89,14.349206,7.888889,18.246032,0.762,,8.428571,68.307946
BT,2020-02-26,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,0,0,,0,0,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,13.89,11.579365,7.357143,14.52381,4.106333,20.32,8.34127,80.693965
BT,2020-02-27,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,0,0,,0,0,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,13.89,13.793651,5.206349,18.714286,1.669143,10.16,7.039683,64.228171
BT,2020-02-28,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,0,0,,0,0,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,13.89,15.896825,5.31746,21.18254,0.0,,5.936508,53.07445
BT,2020-02-29,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,0,0,,0,0,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,13.89,16.539683,5.833333,22.230159,0.0,,7.285714,54.69065
BT,2020-03-01,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,0,0,,0,0,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,13.89,17.198413,7.206349,22.952381,0.0,,8.642857,58.011523
BT,2020-03-02,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,0,0,,0,0,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,13.89,17.238095,8.642857,22.055556,5.007429,,9.031746,59.068762
BT,2020-03-03,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,0,0,,0,0,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,13.89,15.84127,9.484127,20.452381,1.6256,,9.444444,66.276496
BT,2020-03-04,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,1,0,,1,0,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,13.89,15.246032,9.18254,18.944444,5.376333,,9.690476,70.065242
BT,2020-03-05,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,0,0,,1,0,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,13.89,15.555556,9.325397,19.960317,1.415143,,8.738095,64.60619
BT,2020-03-06,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,0,0,,1,0,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,0,0,2,0,0,0,2,0,0,0,0,2,1,2,0,0,0,0,31.48,13.984127,9.015873,17.960317,1.995714,,8.912698,71.752506
BT,2020-03-07,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,0,0,,1,0,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,0,0,2,0,0,0,2,0,0,0,0,2,1,2,0,0,0,0,31.48,13.873016,8.246032,17.460317,2.140857,,9.825397,77.004759
BT,2020-03-08,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,0,0,,1,0,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,0,0,2,0,0,0,2,0,0,0,0,2,1,2,0,0,0,0,31.48,15.936508,8.666667,21.190476,3.592286,,9.563492,66.328125
BT,2020-03-09,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,0,0,,1,0,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,0,0,2,0,0,0,2,0,0,0,0,2,1,2,0,0,0,0,31.48,16.809524,8.31746,22.222222,0.0,,8.753968,60.296389
BT,2020-03-10,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,0,0,,1,0,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,0,0,2,0,0,0,2,0,0,0,0,2,1,2,0,0,0,0,31.48,17.357143,8.34127,22.531746,0.0,,9.730159,61.574556
BT,2020-03-11,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,0,0,,1,0,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,0,0,2,0,0,0,2,0,0,0,0,2,1,2,0,0,1,0,31.48,17.34127,8.301587,22.785714,0.0,,9.373016,60.187704
BT,2020-03-12,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,0,0,,1,0,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,0,0,2,0,0,0,2,0,0,0,0,2,1,2,0,0,1,0,31.48,18.357143,9.166667,23.944444,0.072571,,9.595238,57.366148
BT,2020-03-13,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,0,0,,1,0,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,0,0,2,0,0,0,2,0,0,0,0,2,1,2,0,0,1,0,31.48,15.3,6.9,21.866667,0.0,,6.3,57.647979
BT,2020-03-14,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,0,0,,1,0,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,0,0,2,0,0,0,2,0,0,0,0,2,1,2,0,0,1,0,31.48,12.655556,8.777778,16.3,2.413,,8.088889,74.072136
BT,2020-03-15,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,0,0,,1,0,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,0,0,2,0,0,0,2,0,0,0,0,2,1,2,0,0,1,0,31.48,17.452381,10.920635,21.769841,2.068286,,9.865079,61.568425
BT,2020-03-16,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,0,0,,1,0,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,0,0,2,0,0,0,2,0,0,0,0,2,1,2,0,0,1,0,31.48,17.277778,8.142857,23.34127,0.0,,6.492063,49.375408
BT,2020-03-17,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,1,0,,2,0,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,0,0,2,0,0,0,2,0,0,0,0,2,1,2,0,0,1,0,31.48,17.936508,7.547619,23.166667,0.072571,,7.706349,51.662232
BT,2020-03-18,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,-1,0,,1,0,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,0,0,2,0,0,0,2,0,0,0,0,2,1,2,0,0,1,0,33.33,18.349206,8.595238,22.857143,0.254,,8.896825,54.930746
BT,2020-03-19,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,1,0,,2,0,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,0,0,2,0,0,0,2,0,0,0,0,2,1,2,0,0,1,0,33.33,18.253968,10.285714,22.5,0.145143,,9.293651,57.246061
BT,2020-03-20,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,0,0,,2,0,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,0,0,2,0,0,0,2,0,0,0,100000,2,1,2,0,0,1,0,33.33,17.230159,10.412698,21.738095,2.503714,,9.825397,63.55095
BT,2020-03-21,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,0,0,,2,0,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,0,0,2,0,0,0,2,0,0,0,0,2,1,2,0,0,1,0,33.33,16.626984,9.746032,21.15873,3.701143,,9.865079,64.688677
BT,2020-03-22,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,0,0,489,2,0,489,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,0,0,2,0,0,0,2,0,0,0,0,2,1,2,0,0,1,0,33.33,15.730159,10.373016,19.380952,5.461,,11.087302,74.32609
BT,2020-03-23,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,0,0,34,2,0,523,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,0,0,2,0,0,0,4,0,0,0,0,2,1,2,0,0,1,0,38.89,15.666667,9.194444,20.546296,2.8448,,10.324074,70.810513
BT,2020-03-24,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,1,0,10,3,0,533,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,0,0,2,0,0,0,4,0,0,0,0,2,1,2,0,0,1,0,38.89,19.380952,10.365079,24.111111,0.435429,,9.912698,54.821475
BT,2020-03-25,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,0,0,25,3,0,558,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,0,0,2,0,0,0,4,0,0,0,0,2,1,2,0,0,1,0,38.89,20.404762,10.531746,24.920635,0.0,,10.888889,55.28428
BT,2020-03-26,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,0,0,33,3,0,591,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,0,0,2,0,1,0,4,0,0,0,0,2,1,2,0,0,1,0,42.59,17.4,8.544444,23.355556,0.4064,,9.533333,60.866486
BT,2020-03-27,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,0,0,18,3,0,609,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,2,2,4,1,1,2,4,0,0,0,0,2,1,2,0,0,1,0,83.33,18.988889,10.577778,23.944444,0.0,,11.0,60.822057
BT,2020-03-28,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,1,0,58,4,0,667,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,2,2,4,1,1,2,4,0,0,0,0,2,1,2,0,0,1,0,83.33,22.230159,14.555556,26.849206,3.737429,,13.714286,60.127752
BT,2020-03-29,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,0,0,47,4,0,714,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,2,2,4,1,1,2,4,0,0,0,0,2,1,2,0,0,1,0,83.33,21.952381,13.484127,26.880952,0.0,,9.571429,47.307434
BT,2020-03-30,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,0,0,74,4,0,788,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,2,2,4,1,1,2,4,0,0,0,0,2,1,2,0,0,1,0,83.33,21.666667,10.888889,26.960317,0.0,,7.484127,41.888832
BT,2020-03-31,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,1,0,42,5,0,830,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,2,2,4,1,1,2,4,0,0,0,0,2,1,2,0,0,1,0,83.33,21.539683,11.619048,26.269841,0.072571,,9.81746,48.632282
BT,2020-04-01,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,0,0,47,5,0,877,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,2,2,4,1,1,2,4,0,0,0,0,2,1,2,0,0,1,0,83.33,20.873016,11.84127,25.952381,1.354667,30.48,11.222222,56.022039
BT,2020-04-02,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,0,0,35,5,0,912,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,2,2,4,1,1,2,4,0,0,0,0,2,1,2,0,0,1,0,83.33,21.0,12.190476,25.396825,9.482667,50.8,11.126984,55.343517
BT,2020-04-03,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,0,0,21,5,0,933,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,2,2,4,1,1,2,4,0,0,0,0,2,1,2,0,0,1,0,83.33,20.904762,11.626984,25.087302,0.290286,30.48,10.103175,51.315381
