location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_recovered,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
CN,2020-02-09,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,2473,100,,42708,1112,,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,3,3,2,4,2,3,2,0,0,0,0,0,2,1,2,0,0,3,0,77.31,-5.759259,-13.962963,2.388889,0.028222,10.16,-15.296296,49.320051
CN,2020-02-10,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,2022,5,,44730,1117,,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,3,3,2,4,2,3,2,0,0,0,0,0,2,1,2,0,0,3,0,75.46,-5.364198,-13.746914,4.395062,1.100667,10.16,-17.314815,40.101982
CN,2020-02-11,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,15152,252,,59882,1369,,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,3,3,2,4,2,3,2,0,0,0,0,0,2,1,2,0,0,3,0,75.46,-4.191358,-14.006173,6.574074,0.0,10.16,-22.209877,24.524691
CN,2020-02-12,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,4050,152,,63932,1521,,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,3,3,2,4,2,3,2,0,0,0,0,0,2,1,2,0,0,3,0,75.46,-2.388889,-13.925926,9.006173,0.0,10.16,-21.62963,22.532444
CN,2020-02-13,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,2644,142,,66576,1663,,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,3,3,2,4,2,3,2,0,0,0,0,0,2,1,2,0,0,3,0,75.46,-3.537037,-14.876543,7.518519,0.084667,,-18.802469,30.941225
CN,2020-02-14,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,2008,104,,68584,1767,,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,3,3,2,4,2,3,2,0,0,0,0,0,2,1,2,0,0,3,0,75.46,-10.376543,-19.12963,-0.716049,0.0,,-21.5,43.283207
CN,2020-02-15,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,2051,98,,70635,1865,,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,3,3,2,4,2,3,2,0,0,0,0,0,2,1,2,0,0,3,0,75.46,-11.185185,-20.092593,-1.0,0.0,,-24.302469,33.973037
CN,2020-02-16,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,1893,139,,72528,2004,,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,3,3,2,4,2,3,2,0,0,0,0,0,2,2,2,0,0,3,0,75.46,-8.253086,-19.395062,0.802469,0.0,,-23.055556,29.672698
CN,2020-02-17,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,1750,113,,74278,2117,,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,3,3,2,4,2,3,2,0,0,0,0,0,2,2,2,0,0,3,0,75.46,-5.858025,-16.419753,2.858025,1.100667,10.16,-20.376543,31.835376
CN,2020-02-18,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,397,122,,74675,2239,,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,3,3,2,4,2,3,2,0,0,0,0,0,2,2,2,0,0,3,0,75.46,-5.160494,-15.030864,3.5,0.112889,10.16,-19.462963,32.417468
CN,2020-02-19,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,893,0,,75568,2239,,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,3,3,2,4,2,3,2,0,0,0,0,0,2,2,2,0,0,3,0,75.46,-1.654321,-13.790123,6.549383,0.0,10.16,-18.246914,28.318831
CN,2020-02-20,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,825,205,,76393,2444,,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,3,3,2,4,2,3,2,0,0,0,0,0,2,2,2,0,0,3,0,75.46,-5.861111,-12.511111,6.777778,0.3048,,-14.927778,50.113515
CN,2020-02-21,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,649,2,,77042,2446,,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,3,3,2,4,2,3,2,0,0,0,0,0,2,2,2,0,0,3,0,75.46,-4.944444,-14.746914,4.907407,0.0,,-17.975309,35.960949
CN,2020-02-22,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,220,150,,77262,2596,,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,3,3,2,4,2,3,2,0,0,0,0,0,2,2,2,0,0,3,0,75.46,-1.87037,-14.191358,9.41358,0.0,,-18.388889,28.01553
CN,2020-02-23,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,517,70,,77779,2666,,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,3,3,2,4,2,3,2,0,0,0,0,0,2,2,2,14190000000,0,3,0,75.46,-0.469136,-12.45679,10.265432,0.0,,-12.790123,43.627667
CN,2020-02-24,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,411,52,,78190,2718,,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,3,3,2,4,2,3,2,0,0,0,0,0,2,2,2,0,0,3,0,75.46,-0.512346,-9.833333,10.37037,0.0,,-14.771605,34.990286
CN,2020-02-25,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,440,29,,78630,2747,,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,3,3,2,4,2,3,2,2,0,0,0,0,2,2,2,0,0,3,0,81.02,0.722222,-9.117284,10.419753,0.0,,-14.0,33.986452
CN,2020-02-26,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,329,44,,78959,2791,,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,3,3,2,4,2,3,2,2,0,0,0,0,2,2,2,0,0,3,0,81.02,3.261111,-7.161111,12.172222,0.6604,,-8.672222,43.47519
CN,2020-02-27,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,430,47,,79389,2838,,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,3,3,2,4,2,3,2,2,0,0,0,0,2,2,2,0,0,3,0,81.02,-3.308642,-9.901235,8.191358,2.31775,15.24,-6.901235,76.553929
CN,2020-02-28,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,579,35,,79968,2873,,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,3,3,2,4,2,3,2,2,0,0,0,0,2,2,2,0,0,3,0,81.02,-0.882716,-10.574074,9.277778,0.0,10.16,-12.944444,41.410449
CN,2020-02-29,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,206,42,,80174,2915,,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,3,3,2,4,2,3,2,2,0,0,0,0,2,2,2,0,0,3,0,81.02,-0.975309,-10.537037,10.111111,1.157111,10.16,-13.191358,40.024807
CN,2020-03-01,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,128,33,,80302,2948,,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,3,3,2,4,2,3,2,2,0,0,0,0,2,2,2,0,0,3,0,81.02,-2.339506,-9.82716,7.228395,0.366889,,-9.950617,56.748817
CN,2020-03-02,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,120,36,,80422,2984,,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,3,3,2,4,2,3,2,2,0,0,0,0,2,2,2,0,0,3,0,81.02,-2.228395,-8.32716,4.925926,1.128889,,-11.141975,53.489192
CN,2020-03-03,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,143,32,,80565,3016,,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,3,3,2,4,2,3,2,2,0,0,0,0,2,2,2,0,0,3,0,81.02,-3.080247,-9.104938,4.685185,0.451556,20.32,-12.08642,53.845014
CN,2020-03-04,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,145,29,,80710,3045,,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,3,3,2,4,2,3,2,2,0,0,0,0,2,2,2,1566000000,0,3,0,81.02,-1.697531,-9.271605,6.907407,0.0,10.16,-12.364198,45.858676
CN,2020-03-05,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,103,28,,80813,3073,,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,3,3,2,4,2,3,2,2,0,0,0,0,2,2,2,0,0,3,0,81.02,0.234568,-8.87037,8.938272,0.0,,-10.216049,48.565576
CN,2020-03-06,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,46,28,,80859,3101,,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,3,3,2,4,2,3,2,2,0,0,0,0,2,2,2,0,0,3,0,81.02,0.58642,-8.123457,8.981481,0.0,,-11.197531,41.579396
CN,2020-03-07,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,45,23,,80904,3124,,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,3,3,2,4,2,3,2,2,0,0,0,0,2,2,2,0,0,3,0,81.02,4.916667,-5.983333,13.727778,0.0,,-8.416667,39.399586
CN,2020-03-08,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,20,16,,80924,3140,,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,3,3,2,4,2,3,2,2,0,0,0,20000000,2,2,2,0,0,3,0,81.02,-2.283951,-7.660494,6.58642,0.536222,,-10.475309,55.355623
CN,2020-03-09,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,31,22,,80955,3162,,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,3,3,2,4,2,3,2,2,0,0,0,0,2,2,2,0,0,3,0,81.02,-5.222222,-10.537037,3.259259,0.1905,10.16,-14.271605,50.564177
CN,2020-03-10,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,25,11,,80980,3173,,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,3,3,2,4,2,3,2,2,0,0,0,0,2,2,2,0,0,3,0,81.02,-2.37037,-10.993827,5.166667,0.0,,-15.660494,36.445927
CN,2020-03-11,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,11,8,,80991,3181,,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,3,3,2,4,2,3,2,2,0,0,0,0,2,2,2,0,0,3,0,81.02,1.005556,-7.972222,8.55,0.0,,-13.066667,35.307982
CN,2020-03-12,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,30,13,,81021,3194,,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,3,3,2,4,2,3,2,2,0,0,0,0,2,2,2,0,0,3,0,81.02,-1.574074,-8.524691,7.790123,0.254,,-15.08642,36.712384
CN,2020-03-13,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,27,10,,81048,3204,,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,3,3,2,4,2,3,2,2,0,0,0,0,2,2,2,0,0,3,0,81.02,-1.377778,-9.255556,7.494444,0.0,,-14.161111,38.365749
CN,2020-03-14,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,29,14,,81077,3218,,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,3,3,2,4,2,3,2,2,0,0,0,0,2,2,2,0,0,3,0,81.02,2.177778,-9.183333,10.194444,0.0,,-14.261111,29.790131
CN,2020-03-15,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,40,13,,81117,3231,,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,3,3,2,4,2,3,2,2,0,0,0,0,2,2,2,0,0,3,0,81.02,0.461111,-6.505556,10.555556,3.556,10.16,-6.955556,59.307222
CN,2020-03-16,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,34,11,,81085,3218,67876,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,3,3,2,4,2,3,2,2,0,0,0,0,2,2,2,0,0,3,0,79.17,-1.882716,-7.5,4.277778,1.636889,99.06,-8.290123,62.727828
CN,2020-03-17,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,45,13,923,81130,3231,68799,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,3,3,2,4,2,3,2,2,0,0,0,0,2,2,2,0,0,3,0,79.17,1.127778,-6.983333,8.538889,0.0,119.38,-9.616667,46.611525
CN,2020-03-18,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,71,11,941,81201,3242,69740,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,3,3,2,4,2,3,2,2,0,0,0,0,2,2,2,0,0,3,0,79.17,0.759259,-6.833333,8.049383,0.028222,99.06,-12.592593,39.821255
CN,2020-03-19,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,46,8,815,81247,3250,70555,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,3,3,2,4,2,3,2,2,0,0,0,0,2,2,2,0,0,3,0,79.17,2.927778,-5.844444,11.311111,0.0,78.74,-12.577778,33.727337
CN,2020-03-20,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,138,5,737,81385,3255,71292,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,3,3,2,4,2,3,2,2,0,0,0,0,2,2,2,0,0,3,0,79.17,5.288889,-5.055556,12.85,0.5334,40.64,-7.438889,41.599782
