location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_hospitalized_patients,cumulative_hospitalized_patients,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
JP,2021-06-24,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,1669,45,89659,772711,14593,15392639,17910,8855153,778324,30130835,707097,14218269,1485421,44349104,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-13,4,-7,-22,-9,5,1,2,2,2,0,1,1,4,2,2,0,0,2,1,2,0,0,1,4,53.24,24.172222,19.266667,28.744444,0.0508,,18.35,70.306398
JP,2021-06-25,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,1706,28,43145,774417,14621,15435784,17349,8872502,774625,30905460,712075,14930344,1486700,45835804,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-13,6,-7,-22,-9,6,1,2,2,2,0,1,1,4,2,2,0,0,2,1,2,0,0,1,4,53.24,24.444444,20.577778,29.577778,0.846667,,19.233333,73.219769
JP,2021-06-26,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,1620,31,21138,776037,14652,15456922,17210,8889712,760049,31665509,595497,15525841,1355546,47191350,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-10,9,-3,-22,-13,5,1,2,2,2,0,1,1,4,2,2,0,0,2,1,2,0,0,1,4,53.24,24.094444,20.972222,26.677778,0.1905,,19.55,76.005429
JP,2021-06-27,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,1280,13,62615,777317,14665,15519537,17017,8906729,787027,32452536,548439,16074280,1335466,48526816,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-12,4,-10,-27,-9,4,1,2,2,2,0,1,1,4,2,2,0,0,2,1,2,0,0,1,4,53.24,23.155556,20.527778,25.605556,0.0635,,19.094444,78.05305
JP,2021-06-28,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,989,35,61916,778306,14700,15581453,16531,8923260,813876,33266412,729999,16804279,1543875,50070691,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-12,4,-9,-20,-8,5,1,2,2,2,0,1,1,4,2,2,0,0,2,1,2,0,0,1,4,53.24,24.488889,20.472222,28.583333,0.282222,,19.461111,73.79597
JP,2021-06-29,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,1376,35,67576,779682,14735,15649029,16159,8939419,830313,34096725,767727,17572006,1598040,51668731,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-11,3,-13,-22,-9,6,1,2,2,2,0,1,1,4,2,2,0,0,2,1,2,0,0,1,4,53.24,24.433333,20.65,28.911111,6.35,,19.483333,74.24838
JP,2021-06-30,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,1810,41,77063,781492,14776,15726092,16272,8955691,865830,34962555,756600,18328606,1622430,53291161,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-13,4,-12,-23,-10,3,1,2,2,2,0,1,1,4,2,2,0,0,2,1,2,0,0,1,4,53.24,24.983333,20.65,30.005556,5.588,,20.805556,77.866537
JP,2021-07-01,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,1742,21,67044,783234,14797,15793136,16249,8971940,675800,35638355,737311,19065917,1413111,54704272,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-16,1,-27,-22,-9,6,1,2,2,2,0,1,1,4,2,2,0,0,2,1,2,0,0,1,4,53.24,23.338889,21.694444,24.833333,40.005,,20.9,86.516605
JP,2021-07-02,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,1773,22,38122,785007,14819,15831258,16192,8988132,626344,36264699,747725,19813642,1374069,56078341,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-20,-1,-30,-24,-10,8,1,2,2,2,0,1,1,4,2,2,0,0,2,1,2,0,0,1,4,53.24,25.038889,22.75,27.272222,19.2405,,23.683333,92.2643
JP,2021-07-03,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,1863,18,17098,786870,14837,15848356,16350,9004482,891886,37156585,634847,20448489,1526733,57605074,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-12,7,-21,-27,-10,6,1,2,2,2,0,1,1,4,2,2,0,0,2,1,2,0,0,1,4,53.24,26.994444,23.755556,30.55,44.22775,,22.966667,78.874513
JP,2021-07-04,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,1479,6,58706,788349,14843,15907062,16199,9020681,843258,37999843,567801,21016290,1411059,59016133,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-13,2,-30,-29,-10,5,1,2,2,2,0,1,1,4,2,2,0,0,2,1,2,0,0,1,4,53.24,27.355556,24.466667,30.361111,0.889,,23.516667,79.98468
JP,2021-07-05,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,1021,14,53956,789370,14857,15961018,15739,9036420,1006202,39006045,691246,21707536,1697448,60713581,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-14,3,-20,-20,-8,6,1,2,2,2,0,1,1,4,2,2,0,0,2,1,2,0,0,1,4,53.24,27.355556,24.855556,30.705556,5.0165,,23.255556,78.948892
JP,2021-07-06,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,1657,22,66486,791027,14879,16027504,15423,9051843,1044531,40050576,711349,22418885,1755880,62469461,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-10,6,-9,-20,-9,6,1,2,2,2,0,1,1,4,2,2,0,0,2,1,2,0,0,1,4,53.24,27.844444,24.461111,30.894444,5.30225,,22.944444,75.045182
JP,2021-07-07,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,2181,13,60703,793208,14892,16088207,16127,9067970,1056981,41107557,684375,23103260,1741356,64210817,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-14,3,-17,-22,-10,6,1,2,2,2,0,1,1,4,2,2,0,0,2,1,2,0,0,1,4,53.24,24.416667,23.211111,26.822222,38.735,,23.383333,94.087113
JP,2021-07-08,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,2239,20,71192,795447,14912,16159399,16629,9084599,1064709,42172266,682965,23786225,1747674,65958491,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-16,1,-26,-23,-10,7,1,2,1,2,0,1,1,4,2,2,0,0,2,1,2,0,0,1,4,50.46,25.6,23.338889,27.883333,33.43275,,23.988889,90.934945
JP,2021-07-09,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,2260,16,44123,797707,14928,16203522,17015,9101614,1070803,43243069,685884,24472109,1756687,67715178,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-17,2,-25,-23,-10,7,1,2,1,2,0,1,1,4,2,2,0,0,2,1,2,0,0,1,4,50.46,26.288889,24.155556,29.944444,14.986,,23.783333,86.242518
JP,2021-07-10,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,2453,15,26094,800160,14943,16229616,17906,9119520,1042254,44285323,662776,25134885,1705030,69420208,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-10,9,-14,-24,-13,6,1,2,1,2,0,1,1,4,2,2,0,0,2,1,2,0,0,1,4,50.46,27.55,24.344444,31.027778,2.9718,,23.238889,77.612286
JP,2021-07-11,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,2020,7,64222,802180,14950,16293838,18332,9137852,767476,45052799,671814,25806699,1439290,70859498,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-10,5,-10,-25,-8,4,1,2,1,2,0,1,1,4,2,2,0,0,2,1,2,0,0,1,4,50.46,27.555556,23.633333,32.316667,0.112889,,21.527778,70.165282
JP,2021-07-12,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,1492,4,103897,803672,14954,16397735,18354,9156206,873404,45926203,724776,26531475,1598180,72457678,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-13,3,-15,-20,-9,6,1,2,1,2,0,1,1,4,2,2,0,0,2,1,2,0,0,1,4,50.46,25.394444,22.044444,30.705556,10.06475,,21.483333,79.2307
JP,2021-07-13,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,2376,12,64174,806048,14966,16461909,18873,9175079,908538,46834741,713618,27245093,1622156,74079834,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-10,7,-7,-20,-10,6,1,2,1,2,0,1,1,4,2,2,0,0,2,1,2,0,0,1,4,50.46,27.283333,22.338889,31.944444,0.4572,,21.85,72.483598
JP,2021-07-14,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,3171,19,67513,809219,14985,16529422,20047,9195126,883670,47718411,724195,27969288,1607865,75687699,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-12,4,-8,-21,-10,5,1,2,1,2,0,1,1,4,2,2,0,0,2,1,2,0,0,1,4,50.46,26.022222,22.127778,30.977778,3.1115,,22.105556,79.157192
JP,2021-07-15,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,3409,24,76436,812628,15009,16605858,21555,9216681,867136,48585547,702739,28672027,1569875,77257574,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-9,9,-10,-20,-10,5,1,2,1,2,0,1,1,4,2,2,0,0,2,1,2,0,0,1,4,50.46,26.105556,22.177778,30.644444,26.89225,,21.666667,76.840419
JP,2021-07-16,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,3420,13,43473,816048,15022,16649331,23244,9239925,900665,49486212,693421,29365448,1594086,78851660,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-13,6,-9,-22,-10,6,1,2,1,2,0,1,1,4,2,2,0,0,2,1,2,0,0,1,4,50.46,27.172222,22.977778,30.4,13.0175,,21.894444,73.134156
JP,2021-07-17,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,3872,13,25835,819920,15035,16675166,25121,9265046,830288,50316500,697177,30062625,1527465,80379125,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-11,8,-5,-22,-10,4,1,2,1,2,0,1,1,4,2,2,0,0,2,1,2,0,0,1,4,50.46,28.155556,24.866667,32.0,0.1016,,21.427778,67.462601
JP,2021-07-18,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,3093,8,68952,823013,15043,16744118,26315,9291361,616879,50933379,719160,30781785,1336039,81715164,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-11,6,-2,-23,-9,4,1,2,1,2,0,1,1,4,2,2,0,0,2,1,2,0,0,1,4,50.46,28.155556,24.805556,32.25,0.3175,,23.355556,75.526361
JP,2021-07-19,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,2318,12,65964,825331,15055,16810082,26612,9317973,544739,51478118,729808,31511593,1274547,82989711,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-12,4,-10,-21,-9,5,1,2,1,2,0,1,1,4,2,2,0,0,2,1,2,0,0,1,4,50.46,29.461111,24.9,34.444444,0.0,,22.5,66.477955
JP,2021-07-20,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,3747,19,69363,829078,15074,16879445,27797,9345770,817977,52296095,759774,32271367,1577751,84567462,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-6,10,-5,-20,-9,5,1,2,1,2,0,1,1,4,2,2,0,0,2,1,2,0,0,1,4,50.46,29.172222,24.811111,34.35,0.0,,22.283333,66.740889
JP,2021-07-21,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,4940,18,37605,834018,15092,16917050,29973,9375743,749368,53045463,818000,33089367,1567368,86134830,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-4,11,-2,-17,-10,4,1,2,1,2,0,1,1,4,2,2,0,0,2,1,2,0,0,1,4,50.46,29.477778,24.672222,33.927778,0.0,,21.022222,60.935783
JP,2021-07-22,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,5390,9,50137,839408,15101,16967187,33006,9408749,324164,53369627,347178,33436545,671342,86806172,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,9,13,22,-35,-56,15,1,2,1,2,0,1,1,4,2,2,0,0,2,1,2,0,0,1,4,50.46,29.327778,24.866667,34.011111,0.0,,21.294444,62.369636
JP,2021-07-23,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,4212,9,32099,843620,15110,16999286,35017,9443766,253401,53623028,274862,33711407,528263,87334435,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-1,9,25,-40,-59,19,1,2,1,2,0,1,1,4,2,2,0,0,2,1,2,0,0,1,4,50.46,29.355556,24.85,34.027778,0.0,,22.055556,65.08813
JP,2021-07-24,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,3596,8,17654,847216,15118,17016940,35436,9479202,467195,54090223,853017,34564424,1320212,88654647,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-14,6,-3,-23,-20,6,1,2,1,2,0,1,1,4,2,2,0,0,2,1,2,0,0,1,4,50.46,29.544444,25.122222,34.194444,0.0,,21.944444,63.904784
JP,2021-07-25,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,5030,5,95137,852246,15123,17112077,37223,9516425,420992,54511215,789941,35354365,1210933,89865580,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-16,5,-4,-23,-10,4,1,2,1,2,0,1,1,4,2,2,0,0,2,1,2,0,0,1,4,50.46,29.138889,25.105556,33.722222,0.0,,21.038889,61.948224
JP,2021-07-26,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,4679,8,92345,856925,15131,17204422,38793,9555218,586063,55097278,969943,36324308,1556006,91421586,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-11,7,-6,-20,-11,5,1,2,1,2,0,1,1,4,2,2,0,0,2,1,2,0,0,1,4,50.46,29.922222,25.316667,34.733333,0.0,,21.083333,59.321748
JP,2021-07-27,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,7660,14,86528,864585,15145,17290950,42267,9597485,626045,55723323,978330,37302638,1604375,93025961,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-11,5,-12,-25,-13,7,1,2,1,2,0,1,1,4,2,2,0,0,2,1,2,0,0,1,4,50.46,29.133333,25.283333,33.666667,0.0,,21.188889,62.650768
JP,2021-07-28,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,9625,8,88769,874210,15153,17379719,47829,9645314,614137,56337460,1003334,38305972,1617471,94643432,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-11,7,-6,-23,-12,6,1,2,1,2,0,1,1,4,2,2,0,0,2,1,2,0,0,1,4,50.46,28.377778,25.122222,32.377778,6.886222,,21.844444,68.595621
JP,2021-07-29,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,10742,13,88920,884952,15166,17468639,54401,9699715,615980,56953440,993168,39299140,1609148,96252580,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-11,6,-8,-24,-13,6,1,2,1,2,0,1,1,4,2,2,0,0,2,1,2,0,0,1,4,50.46,29.061111,25.411111,33.7,1.5494,,22.533333,68.203053
